Year,Date,Hourly Demand Met (in MW),Datetime,Temperature_C,Humidity_%
2024,31-Aug 10am,197804,31-08-2024 10:00,29.59,50.01
2024,31-Aug 11am,197871,31-08-2024 11:00,29.52,47.48
2024,31-Aug 12pm,197573,31-08-2024 12:00,33.37,51.85
2024,31-Aug 1pm,194099,31-08-2024 13:00,32.74,52.04
2024,31-Aug 2pm,196253,31-08-2024 14:00,32.71,48.58
2024,31-Aug 3pm,197242,31-08-2024 15:00,34.24,53.81
2024,31-Aug 4pm,193465,31-08-2024 16:00,33.82,51.44
2024,31-Aug 5pm,191063,31-08-2024 17:00,34.01,52.13
2024,31-Aug 6pm,196059,31-08-2024 18:00,30.66,47.77
2024,31-Aug 7pm,205265,31-08-2024 19:00,31.46,45.01
2024,31-Aug 8pm,203475,31-08-2024 20:00,31.35,53.65
2024,31-Aug 9pm,201435,31-08-2024 21:00,28.36,43.22
2024,31-Aug 10pm,199255,31-08-2024 22:00,27.91,56.23
2024,31-Aug 11pm,196001,31-08-2024 23:00,28.26,38.74
2024,01-Sep 12am,191274,01-09-2024 00:00,25.64,61.61
2024,01-Sep 1am,185851,01-09-2024 01:00,25.51,61.52
2024,01-Sep 2am,181582,01-09-2024 02:00,25.52,63.6
2024,01-Sep 3am,178295,01-09-2024 03:00,26.09,56.4
2024,01-Sep 4am,176721,01-09-2024 04:00,25.96,59.3
2024,01-Sep 5am,176562,01-09-2024 05:00,26.02,55.97
2024,01-Sep 6am,175335,01-09-2024 06:00,27.51,58.9
2024,01-Sep 7am,175354,01-09-2024 07:00,27.92,55.15
2024,01-Sep 8am,176982,01-09-2024 08:00,28.22,43.98
2024,01-Sep 9am,181705,01-09-2024 09:00,30.94,50.27
2024,01-Sep 10am,183527,01-09-2024 10:00,31.23,53.5
2024,01-Sep 11am,185958,01-09-2024 11:00,30.73,45.6
2024,01-Sep 12pm,185787,01-09-2024 12:00,34.31,47.27
2024,01-Sep 1pm,182386,01-09-2024 13:00,34.09,47.59
2024,01-Sep 2pm,181665,01-09-2024 14:00,33.71,48.87
2024,01-Sep 3pm,179511,01-09-2024 15:00,34.74,53.03
2024,01-Sep 4pm,175274,01-09-2024 16:00,35.13,38.87
2024,01-Sep 5pm,174070,01-09-2024 17:00,35.33,37.05
2024,01-Sep 6pm,183137,01-09-2024 18:00,31.92,45.65
2024,01-Sep 7pm,194453,01-09-2024 19:00,31.76,45.79
2024,01-Sep 8pm,193343,01-09-2024 20:00,32.37,52.6
2024,01-Sep 9pm,194204,01-09-2024 21:00,29.17,49.45
2024,01-Sep 10pm,192663,01-09-2024 22:00,28.95,42.26
2024,01-Sep 11pm,188961,01-09-2024 23:00,28.99,41.82
2024,02-Sep 12am,183491,02-09-2024 00:00,25.7,56.35
2024,02-Sep 1am,178156,02-09-2024 01:00,26.13,56.43
2024,02-Sep 2am,173638,02-09-2024 02:00,25.86,62.55
2024,02-Sep 3am,172339,02-09-2024 03:00,26.5,62.21
2024,02-Sep 4am,171988,02-09-2024 04:00,25.98,58.78
2024,02-Sep 5am,173633,02-09-2024 05:00,25.99,55.77
2024,02-Sep 6am,180082,02-09-2024 06:00,28.07,35.12
2024,02-Sep 7am,182735,02-09-2024 07:00,28.42,37.88
2024,02-Sep 8am,187342,02-09-2024 08:00,28.3,35.09
2024,02-Sep 9am,196401,02-09-2024 09:00,30.95,47.3
2024,02-Sep 10am,201929,02-09-2024 10:00,31.22,49.2
2024,02-Sep 11am,200927,02-09-2024 11:00,31.09,46.21
2024,02-Sep 12pm,199181,02-09-2024 12:00,33.99,46.04
2024,02-Sep 1pm,195833,02-09-2024 13:00,33.69,53.96
2024,02-Sep 2pm,198705,02-09-2024 14:00,33.96,50.85
2024,02-Sep 3pm,198948,02-09-2024 15:00,34.75,54.34
2024,02-Sep 4pm,195413,02-09-2024 16:00,35.41,38.46
2024,02-Sep 5pm,193404,02-09-2024 17:00,34.84,51.77
2024,02-Sep 6pm,198247,02-09-2024 18:00,32.45,47.05
2024,02-Sep 7pm,204757,02-09-2024 19:00,32.03,51.18
2024,02-Sep 8pm,202332,02-09-2024 20:00,32.13,46.3
2024,02-Sep 9pm,201755,02-09-2024 21:00,29.04,45.02
2024,02-Sep 10pm,200198,02-09-2024 22:00,28.63,44.32
2024,02-Sep 11pm,195212,02-09-2024 23:00,28.88,40.55
2024,03-Sep 12am,190766,03-09-2024 00:00,25.6,64.27
2024,03-Sep 1am,185700,03-09-2024 01:00,26.12,58.34
2024,03-Sep 2am,181188,03-09-2024 02:00,25.95,58.28
2024,03-Sep 3am,178977,03-09-2024 03:00,26.28,59.01
2024,03-Sep 4am,178132,03-09-2024 04:00,25.72,62.06
2024,03-Sep 5am,179989,03-09-2024 05:00,25.66,60.66
2024,03-Sep 6am,185165,03-09-2024 06:00,27.91,64.25
2024,03-Sep 7am,188727,03-09-2024 07:00,28.43,35.25
2024,03-Sep 8am,191745,03-09-2024 08:00,28.21,42.08
2024,03-Sep 9am,198922,03-09-2024 09:00,30.92,48.3
2024,03-Sep 10am,203181,03-09-2024 10:00,31.02,46.8
2024,03-Sep 11am,203914,03-09-2024 11:00,30.58,50.1
2024,03-Sep 12pm,201213,03-09-2024 12:00,34.48,50.05
2024,03-Sep 1pm,195723,03-09-2024 13:00,34.17,46.37
2024,03-Sep 2pm,196148,03-09-2024 14:00,33.79,47.02
2024,03-Sep 3pm,193722,03-09-2024 15:00,35.09,39.08
2024,03-Sep 4pm,189539,03-09-2024 16:00,34.61,49.09
2024,03-Sep 5pm,188361,03-09-2024 17:00,35.47,38.18
2024,03-Sep 6pm,194465,03-09-2024 18:00,31.67,46.49
2024,03-Sep 7pm,205304,03-09-2024 19:00,32.15,45.04
2024,03-Sep 8pm,195687,03-09-2024 20:00,31.75,54.7
2024,03-Sep 9pm,199494,03-09-2024 21:00,29.22,54.43
2024,03-Sep 10pm,197911,03-09-2024 22:00,29.28,49.84
2024,03-Sep 11pm,193212,03-09-2024 23:00,29.17,54.95
2024,04-Sep 12am,186597,04-09-2024 00:00,26.11,61.74
2024,04-Sep 1am,180655,04-09-2024 01:00,26.39,55.69
2024,04-Sep 2am,176626,04-09-2024 02:00,25.58,56.18
2024,04-Sep 3am,173998,04-09-2024 03:00,25.83,64.16
2024,04-Sep 4am,173158,04-09-2024 04:00,25.75,61.3
2024,04-Sep 5am,174951,04-09-2024 05:00,26.49,63.43
2024,04-Sep 6am,180736,04-09-2024 06:00,27.89,63.98
2024,04-Sep 7am,183271,04-09-2024 07:00,28.23,39.48
2024,04-Sep 8am,184488,04-09-2024 08:00,28.18,35.49
2024,04-Sep 9am,190134,04-09-2024 09:00,30.71,46.88
2024,04-Sep 10am,194474,04-09-2024 10:00,30.74,45.67
2024,04-Sep 11am,194139,04-09-2024 11:00,30.78,46.89
2024,04-Sep 12pm,192013,04-09-2024 12:00,33.91,49.11
2024,04-Sep 1pm,185957,04-09-2024 13:00,33.73,46.18
2024,04-Sep 2pm,187321,04-09-2024 14:00,33.52,46.67
2024,04-Sep 3pm,188818,04-09-2024 15:00,35.38,39.46
2024,04-Sep 4pm,188394,04-09-2024 16:00,35.47,38.4
2024,04-Sep 5pm,186592,04-09-2024 17:00,34.84,49.68
2024,04-Sep 6pm,192909,04-09-2024 18:00,31.84,49.29
2024,04-Sep 7pm,204405,04-09-2024 19:00,31.51,51.44
2024,04-Sep 8pm,200831,04-09-2024 20:00,32.18,54.37
2024,04-Sep 9pm,198975,04-09-2024 21:00,29.33,46.08
2024,04-Sep 10pm,196903,04-09-2024 22:00,28.65,35.99
2024,04-Sep 11pm,192084,04-09-2024 23:00,28.66,43.53
2024,05-Sep 12am,185679,05-09-2024 00:00,26.29,60.06
2024,05-Sep 1am,179706,05-09-2024 01:00,26.12,62.66
2024,05-Sep 2am,175590,05-09-2024 02:00,25.54,57.15
2024,05-Sep 3am,172766,05-09-2024 03:00,26.12,63.29
2024,05-Sep 4am,171668,05-09-2024 04:00,25.81,64.24
2024,05-Sep 5am,173870,05-09-2024 05:00,25.87,61.35
2024,05-Sep 6am,180401,05-09-2024 06:00,28.27,36.06
2024,05-Sep 7am,183114,05-09-2024 07:00,28.31,43.95
2024,05-Sep 8am,186005,05-09-2024 08:00,27.9,62.92
2024,05-Sep 9am,192199,05-09-2024 09:00,31.45,52.51
2024,05-Sep 10am,195484,05-09-2024 10:00,30.91,45.37
2024,05-Sep 11am,196281,05-09-2024 11:00,31.27,52.99
2024,05-Sep 12pm,194514,05-09-2024 12:00,33.98,46.38
2024,05-Sep 1pm,191941,05-09-2024 13:00,34.4,47.22
2024,05-Sep 2pm,195528,05-09-2024 14:00,34.41,50.77
2024,05-Sep 3pm,196159,05-09-2024 15:00,34.59,47.65
2024,05-Sep 4pm,193897,05-09-2024 16:00,35.44,41.61
2024,05-Sep 5pm,193751,05-09-2024 17:00,35.33,41.08
2024,05-Sep 6pm,196537,05-09-2024 18:00,32.29,46.08
2024,05-Sep 7pm,207857,05-09-2024 19:00,31.7,51.56
2024,05-Sep 8pm,203553,05-09-2024 20:00,32.31,54.24
2024,05-Sep 9pm,201873,05-09-2024 21:00,29.35,46.61
2024,05-Sep 10pm,200329,05-09-2024 22:00,28.79,40.97
2024,05-Sep 11pm,196461,05-09-2024 23:00,29.45,48.42
2024,06-Sep 12am,190303,06-09-2024 00:00,25.55,59.6
2024,06-Sep 1am,184568,06-09-2024 01:00,25.65,57.87
2024,06-Sep 2am,180350,06-09-2024 02:00,26.04,58.54
2024,06-Sep 3am,177375,06-09-2024 03:00,26.08,55.29
2024,06-Sep 4am,176481,06-09-2024 04:00,26.15,64.82
2024,06-Sep 5am,178039,06-09-2024 05:00,25.52,61.25
2024,06-Sep 6am,184357,06-09-2024 06:00,28.46,40.01
2024,06-Sep 7am,187040,06-09-2024 07:00,27.54,58.84
2024,06-Sep 8am,190148,06-09-2024 08:00,27.64,60.39
2024,06-Sep 9am,197171,06-09-2024 09:00,30.51,48.8
2024,06-Sep 10am,200431,06-09-2024 10:00,31.07,48.6
2024,06-Sep 11am,199846,06-09-2024 11:00,31.43,49.64
2024,06-Sep 12pm,198811,06-09-2024 12:00,34.17,47.76
2024,06-Sep 1pm,195232,06-09-2024 13:00,34.32,46.8
2024,06-Sep 2pm,196189,06-09-2024 14:00,33.51,50.57
2024,06-Sep 3pm,196268,06-09-2024 15:00,35.04,43.43
2024,06-Sep 4pm,192668,06-09-2024 16:00,34.96,46.53
2024,06-Sep 5pm,189561,06-09-2024 17:00,35,45.33
2024,06-Sep 6pm,195014,06-09-2024 18:00,31.57,47.47
2024,06-Sep 7pm,206951,06-09-2024 19:00,32.18,54.8
2024,06-Sep 8pm,202154,06-09-2024 20:00,32,53.29
2024,06-Sep 9pm,201373,06-09-2024 21:00,29.27,50.96
2024,06-Sep 10pm,200217,06-09-2024 22:00,28.99,44.29
2024,06-Sep 11pm,195320,06-09-2024 23:00,28.65,39.45
2024,07-Sep 12am,189519,07-09-2024 00:00,26.15,64.83
2024,07-Sep 1am,184012,07-09-2024 01:00,25.67,57.96
2024,07-Sep 2am,179546,07-09-2024 02:00,26.37,57.4
2024,07-Sep 3am,177137,07-09-2024 03:00,26.11,61.38
2024,07-Sep 4am,176904,07-09-2024 04:00,25.66,58.78
2024,07-Sep 5am,178532,07-09-2024 05:00,26.46,61.26
2024,07-Sep 6am,182012,07-09-2024 06:00,28.02,38.05
2024,07-Sep 7am,182815,07-09-2024 07:00,27.57,61.18
2024,07-Sep 8am,186502,07-09-2024 08:00,28.13,37.76
2024,07-Sep 9am,193419,07-09-2024 09:00,30.75,45.51
2024,07-Sep 10am,196290,07-09-2024 10:00,31.3,54.12
2024,07-Sep 11am,196451,07-09-2024 11:00,31.32,53.83
2024,07-Sep 12pm,195444,07-09-2024 12:00,34.48,54.71
2024,07-Sep 1pm,191358,07-09-2024 13:00,34,52.17
2024,07-Sep 2pm,193818,07-09-2024 14:00,33.95,51.83
2024,07-Sep 3pm,191739,07-09-2024 15:00,35.25,40.59
2024,07-Sep 4pm,186978,07-09-2024 16:00,34.63,46.26
2024,07-Sep 5pm,182002,07-09-2024 17:00,35.05,36.89
2024,07-Sep 6pm,190454,07-09-2024 18:00,32.05,47.89
2024,07-Sep 7pm,199708,07-09-2024 19:00,31.59,53.9
2024,07-Sep 8pm,196559,07-09-2024 20:00,31.92,46.73
2024,07-Sep 9pm,195926,07-09-2024 21:00,29.35,54.23
2024,07-Sep 10pm,195315,07-09-2024 22:00,29.36,50.23
2024,07-Sep 11pm,192053,07-09-2024 23:00,28.6,42.16
2024,08-Sep 12am,187193,08-09-2024 00:00,25.59,56.1
2024,08-Sep 1am,181965,08-09-2024 01:00,25.76,57.69
2024,08-Sep 2am,178131,08-09-2024 02:00,26.37,64.59
2024,08-Sep 3am,175867,08-09-2024 03:00,25.63,57.66
2024,08-Sep 4am,174538,08-09-2024 04:00,26.22,57.97
2024,08-Sep 5am,174611,08-09-2024 05:00,25.6,56.98
2024,08-Sep 6am,176460,08-09-2024 06:00,28.12,36.29
2024,08-Sep 7am,177947,08-09-2024 07:00,27.86,57.33
2024,08-Sep 8am,180758,08-09-2024 08:00,28.29,41.42
2024,08-Sep 9am,185379,08-09-2024 09:00,30.73,49.55
2024,08-Sep 10am,188081,08-09-2024 10:00,31.14,50.54
2024,08-Sep 11am,189808,08-09-2024 11:00,30.74,46.22
2024,08-Sep 12pm,189371,08-09-2024 12:00,34.21,53.02
2024,08-Sep 1pm,186136,08-09-2024 13:00,34.37,52.84
2024,08-Sep 2pm,185193,08-09-2024 14:00,33.63,45.22
2024,08-Sep 3pm,182287,08-09-2024 15:00,35.37,38.84
2024,08-Sep 4pm,178286,08-09-2024 16:00,35.09,35.69
2024,08-Sep 5pm,174878,08-09-2024 17:00,34.63,52.92
2024,08-Sep 6pm,182296,08-09-2024 18:00,31.93,52.37
2024,08-Sep 7pm,196421,08-09-2024 19:00,31.66,54.02
2024,08-Sep 8pm,194179,08-09-2024 20:00,32.2,47.36
2024,08-Sep 9pm,193142,08-09-2024 21:00,29.26,49.56
2024,08-Sep 10pm,193290,08-09-2024 22:00,28.61,36.84
2024,08-Sep 11pm,189904,08-09-2024 23:00,29.01,48.71
2024,09-Sep 12am,185312,09-09-2024 00:00,26.31,60.22
2024,09-Sep 1am,180049,09-09-2024 01:00,26.44,55.53
2024,09-Sep 2am,176466,09-09-2024 02:00,26.01,62.15
2024,09-Sep 3am,173623,09-09-2024 03:00,26.45,60.43
2024,09-Sep 4am,173414,09-09-2024 04:00,26.04,63.29
2024,09-Sep 5am,175547,09-09-2024 05:00,25.89,57.72
2024,09-Sep 6am,183013,09-09-2024 06:00,28.35,44.03
2024,09-Sep 7am,187750,09-09-2024 07:00,27.99,64.99
2024,09-Sep 8am,190358,09-09-2024 08:00,27.97,64.19
2024,09-Sep 9am,198657,09-09-2024 09:00,30.99,52.78
2024,09-Sep 10am,203691,09-09-2024 10:00,31.35,53.12
2024,09-Sep 11am,205473,09-09-2024 11:00,31.33,50.74
2024,09-Sep 12pm,204067,09-09-2024 12:00,33.9,46.9
2024,09-Sep 1pm,199828,09-09-2024 13:00,33.83,51.77
2024,09-Sep 2pm,202908,09-09-2024 14:00,33.99,52.13
2024,09-Sep 3pm,201478,09-09-2024 15:00,35.07,44.85
2024,09-Sep 4pm,197992,09-09-2024 16:00,34.74,50.41
2024,09-Sep 5pm,194296,09-09-2024 17:00,35.29,37.71
2024,09-Sep 6pm,201630,09-09-2024 18:00,31.99,51.84
2024,09-Sep 7pm,209531,09-09-2024 19:00,31.83,54.79
2024,09-Sep 8pm,204758,09-09-2024 20:00,31.61,46.77
2024,09-Sep 9pm,203207,09-09-2024 21:00,28.74,38.26
2024,09-Sep 10pm,203201,09-09-2024 22:00,29.45,50.42
2024,09-Sep 11pm,198878,09-09-2024 23:00,28.81,36.7
2024,10-Sep 12am,193117,10-09-2024 00:00,25.67,55.22
2024,10-Sep 1am,187372,10-09-2024 01:00,25.96,58.37
2024,10-Sep 2am,183277,10-09-2024 02:00,25.81,63.65
2024,10-Sep 3am,180301,10-09-2024 03:00,25.54,55.43
2024,10-Sep 4am,179964,10-09-2024 04:00,25.82,59.29
2024,10-Sep 5am,181133,10-09-2024 05:00,26.04,62.62
2024,10-Sep 6am,186502,10-09-2024 06:00,28.05,44.53
2024,10-Sep 7am,189493,10-09-2024 07:00,27.86,64.85
2024,10-Sep 8am,191868,10-09-2024 08:00,27.95,59.22
2024,10-Sep 9am,199082,10-09-2024 09:00,31.47,54.5
2024,10-Sep 10am,202489,10-09-2024 10:00,30.88,45.35
2024,10-Sep 11am,202920,10-09-2024 11:00,30.76,52.46
2024,10-Sep 12pm,200165,10-09-2024 12:00,33.74,51.43
2024,10-Sep 1pm,195432,10-09-2024 13:00,33.96,47.5
2024,10-Sep 2pm,198886,10-09-2024 14:00,34.26,50.07
2024,10-Sep 3pm,199101,10-09-2024 15:00,34.71,46.3
2024,10-Sep 4pm,195386,10-09-2024 16:00,35.21,43.72
2024,10-Sep 5pm,193277,10-09-2024 17:00,34.52,48.58
2024,10-Sep 6pm,201312,10-09-2024 18:00,31.92,51.26
2024,10-Sep 7pm,209242,10-09-2024 19:00,32.28,46.59
2024,10-Sep 8pm,204860,10-09-2024 20:00,31.84,47.06
2024,10-Sep 9pm,203619,10-09-2024 21:00,29.06,54.92
2024,10-Sep 10pm,202257,10-09-2024 22:00,28.7,42.53
2024,10-Sep 11pm,197482,10-09-2024 23:00,29.24,54.62
2024,11-Sep 12am,191829,11-09-2024 00:00,25.55,57.96
2024,11-Sep 1am,185556,11-09-2024 01:00,26.35,56.65
2024,11-Sep 2am,180652,11-09-2024 02:00,25.7,60.03
2024,11-Sep 3am,177680,11-09-2024 03:00,26.37,59.95
2024,11-Sep 4am,176363,11-09-2024 04:00,25.85,56.75
2024,11-Sep 5am,177625,11-09-2024 05:00,26.22,62.33
2024,11-Sep 6am,184898,11-09-2024 06:00,27.82,58.62
2024,11-Sep 7am,187701,11-09-2024 07:00,28.41,36.86
2024,11-Sep 8am,189748,11-09-2024 08:00,27.63,58.32
2024,11-Sep 9am,196384,11-09-2024 09:00,30.68,50.64
2024,11-Sep 10am,199460,11-09-2024 10:00,30.99,52.26
2024,11-Sep 11am,199462,11-09-2024 11:00,30.58,49.82
2024,11-Sep 12pm,198563,11-09-2024 12:00,33.7,50.26
2024,11-Sep 1pm,194605,11-09-2024 13:00,34.44,46.39
2024,11-Sep 2pm,199542,11-09-2024 14:00,34.48,54.15
2024,11-Sep 3pm,199601,11-09-2024 15:00,34.88,54.29
2024,11-Sep 4pm,196092,11-09-2024 16:00,35.42,41.83
2024,11-Sep 5pm,193448,11-09-2024 17:00,35.04,35.18
2024,11-Sep 6pm,198406,11-09-2024 18:00,31.77,50.37
2024,11-Sep 7pm,205737,11-09-2024 19:00,32.2,51.29
2024,11-Sep 8pm,200838,11-09-2024 20:00,32.16,54.95
2024,11-Sep 9pm,200644,11-09-2024 21:00,29.49,54.96
2024,11-Sep 10pm,199147,11-09-2024 22:00,28.77,43.58
2024,11-Sep 11pm,195101,11-09-2024 23:00,29.17,45.64
2024,12-Sep 12am,188925,12-09-2024 00:00,25.55,64.53
2024,12-Sep 1am,183296,12-09-2024 01:00,25.61,61.13
2024,12-Sep 2am,178373,12-09-2024 02:00,25.5,63.01
2024,12-Sep 3am,175001,12-09-2024 03:00,26.5,59.07
2024,12-Sep 4am,173958,12-09-2024 04:00,26.3,58.2
2024,12-Sep 5am,176994,12-09-2024 05:00,26.29,59.63
2024,12-Sep 6am,184219,12-09-2024 06:00,28.01,36.47
2024,12-Sep 7am,188807,12-09-2024 07:00,27.8,58.57
2024,12-Sep 8am,190129,12-09-2024 08:00,27.65,63.58
2024,12-Sep 9am,196603,12-09-2024 09:00,30.78,45.38
2024,12-Sep 10am,199347,12-09-2024 10:00,30.88,46.51
2024,12-Sep 11am,200607,12-09-2024 11:00,31.26,46.25
2024,12-Sep 12pm,198804,12-09-2024 12:00,34.04,49.03
2024,12-Sep 1pm,195326,12-09-2024 13:00,33.58,54.97
2024,12-Sep 2pm,199491,12-09-2024 14:00,33.52,46.73
2024,12-Sep 3pm,199264,12-09-2024 15:00,34.6,46.45
2024,12-Sep 4pm,196047,12-09-2024 16:00,34.91,54.15
2024,12-Sep 5pm,192378,12-09-2024 17:00,35.43,43.82
2024,12-Sep 6pm,197522,12-09-2024 18:00,32.14,45.32
2024,12-Sep 7pm,203554,12-09-2024 19:00,32.3,52.52
2024,12-Sep 8pm,198203,12-09-2024 20:00,31.97,51.55
2024,12-Sep 9pm,197455,12-09-2024 21:00,28.86,42.68
2024,12-Sep 10pm,195562,12-09-2024 22:00,28.61,39.95
2024,12-Sep 11pm,192261,12-09-2024 23:00,29.38,54.91
2024,13-Sep 12am,186680,13-09-2024 00:00,26.28,55.44
2024,13-Sep 1am,181255,13-09-2024 01:00,25.67,57.34
2024,13-Sep 2am,177361,13-09-2024 02:00,26.01,58.97
2024,13-Sep 3am,175209,13-09-2024 03:00,25.99,59.5
2024,13-Sep 4am,174583,13-09-2024 04:00,26.13,64.21
2024,13-Sep 5am,176594,13-09-2024 05:00,26.45,60.6
2024,13-Sep 6am,183761,13-09-2024 06:00,28.08,35.45
2024,13-Sep 7am,188627,13-09-2024 07:00,28.04,39.08
2024,13-Sep 8am,189792,13-09-2024 08:00,27.55,59.16
2024,13-Sep 9am,198468,13-09-2024 09:00,30.56,54.65
2024,13-Sep 10am,201727,13-09-2024 10:00,30.69,50.99
2024,13-Sep 11am,202470,13-09-2024 11:00,30.53,51.36
2024,13-Sep 12pm,201165,13-09-2024 12:00,34.24,52.13
2024,13-Sep 1pm,197262,13-09-2024 13:00,34.22,52.7
2024,13-Sep 2pm,199975,13-09-2024 14:00,33.64,51.35
2024,13-Sep 3pm,198770,13-09-2024 15:00,35.34,37.37
2024,13-Sep 4pm,196061,13-09-2024 16:00,34.65,53.74
2024,13-Sep 5pm,189947,13-09-2024 17:00,34.8,52.32
2024,13-Sep 6pm,194192,13-09-2024 18:00,31.75,52.42
2024,13-Sep 7pm,202460,13-09-2024 19:00,31.87,54.97
2024,13-Sep 8pm,197204,13-09-2024 20:00,31.75,53.03
2024,13-Sep 9pm,195100,13-09-2024 21:00,28.99,43.29
2024,13-Sep 10pm,194684,13-09-2024 22:00,28.91,44.51
2024,13-Sep 11pm,191610,13-09-2024 23:00,29.49,46.51
2024,14-Sep 12am,186822,14-09-2024 00:00,25.56,59.98
2024,14-Sep 1am,181971,14-09-2024 01:00,25.64,60.81
2024,14-Sep 2am,177571,14-09-2024 02:00,25.55,58.29
2024,14-Sep 3am,174925,14-09-2024 03:00,26.13,63.39
2024,14-Sep 4am,174702,14-09-2024 04:00,25.55,62.62
2024,14-Sep 5am,174828,14-09-2024 05:00,26.34,62.21
2024,14-Sep 6am,181054,14-09-2024 06:00,28.01,44.97
2024,14-Sep 7am,185053,14-09-2024 07:00,28.03,37.59
2024,14-Sep 8am,188534,14-09-2024 08:00,28.06,42.35
2024,14-Sep 9am,195274,14-09-2024 09:00,30.67,50.51
2024,14-Sep 10am,198061,14-09-2024 10:00,30.7,48.13
2024,14-Sep 11am,199562,14-09-2024 11:00,30.82,46.61
2024,14-Sep 12pm,200014,14-09-2024 12:00,34.09,53.96
2024,14-Sep 1pm,196826,14-09-2024 13:00,33.71,50.95
2024,14-Sep 2pm,199326,14-09-2024 14:00,33.62,53.25
2024,14-Sep 3pm,200391,14-09-2024 15:00,35.47,40.45
2024,14-Sep 4pm,197121,14-09-2024 16:00,34.52,47.2
2024,14-Sep 5pm,192443,14-09-2024 17:00,35.3,38.38
2024,14-Sep 6pm,194429,14-09-2024 18:00,32.29,48.82
2024,14-Sep 7pm,203794,14-09-2024 19:00,31.8,54.73
2024,14-Sep 8pm,198290,14-09-2024 20:00,31.64,45.06
2024,14-Sep 9pm,197008,14-09-2024 21:00,28.65,44.86
2024,14-Sep 10pm,195607,14-09-2024 22:00,29.2,54.8
2024,14-Sep 11pm,192785,14-09-2024 23:00,29.14,54.96
2024,15-Sep 12am,188883,15-09-2024 00:00,26.28,59.77
2024,15-Sep 1am,183666,15-09-2024 01:00,26.44,64.64
2024,15-Sep 2am,178994,15-09-2024 02:00,26.19,58.96
2024,15-Sep 3am,176218,15-09-2024 03:00,25.66,55.26
2024,15-Sep 4am,175376,15-09-2024 04:00,25.74,57.24
2024,15-Sep 5am,175444,15-09-2024 05:00,26.34,64.45
2024,15-Sep 6am,178046,15-09-2024 06:00,27.71,55.14
2024,15-Sep 7am,181301,15-09-2024 07:00,27.57,60.46
2024,15-Sep 8am,185530,15-09-2024 08:00,28.2,35.76
2024,15-Sep 9am,192475,15-09-2024 09:00,30.9,47.86
2024,15-Sep 10am,193781,15-09-2024 10:00,31.42,45.88
2024,15-Sep 11am,194286,15-09-2024 11:00,31.15,53.6
2024,15-Sep 12pm,193870,15-09-2024 12:00,33.59,50.91
2024,15-Sep 1pm,191425,15-09-2024 13:00,34.45,54.02
2024,15-Sep 2pm,191009,15-09-2024 14:00,33.76,51.88
2024,15-Sep 3pm,191017,15-09-2024 15:00,34.84,54.71
2024,15-Sep 4pm,186539,15-09-2024 16:00,34.9,50.1
2024,15-Sep 5pm,180025,15-09-2024 17:00,34.55,51.39
2024,15-Sep 6pm,183312,15-09-2024 18:00,32,50.76
2024,15-Sep 7pm,193235,15-09-2024 19:00,31.62,49.84
2024,15-Sep 8pm,189783,15-09-2024 20:00,31.9,53.46
2024,15-Sep 9pm,190091,15-09-2024 21:00,28.85,41.45
2024,15-Sep 10pm,190133,15-09-2024 22:00,29.27,53.01
2024,15-Sep 11pm,188054,15-09-2024 23:00,29.3,52.86
2024,16-Sep 12am,184200,16-09-2024 00:00,25.65,56.91
2024,16-Sep 1am,179761,16-09-2024 01:00,25.87,61.5
2024,16-Sep 2am,175910,16-09-2024 02:00,25.87,57
2024,16-Sep 3am,173092,16-09-2024 03:00,25.65,60.83
2024,16-Sep 4am,172962,16-09-2024 04:00,26.3,61.77
2024,16-Sep 5am,174547,16-09-2024 05:00,26.21,64.97
2024,16-Sep 6am,179939,16-09-2024 06:00,27.69,55.31
2024,16-Sep 7am,185208,16-09-2024 07:00,27.87,55.91
2024,16-Sep 8am,191770,16-09-2024 08:00,27.61,55.77
2024,16-Sep 9am,203112,16-09-2024 09:00,31.13,48.98
2024,16-Sep 10am,206872,16-09-2024 10:00,30.62,53.22
2024,16-Sep 11am,207345,16-09-2024 11:00,31.49,53.44
2024,16-Sep 12pm,206844,16-09-2024 12:00,34.28,52.37
2024,16-Sep 1pm,202119,16-09-2024 13:00,33.89,53.97
2024,16-Sep 2pm,204054,16-09-2024 14:00,34.08,48.23
2024,16-Sep 3pm,205305,16-09-2024 15:00,35.41,35.88
2024,16-Sep 4pm,202051,16-09-2024 16:00,35.05,35.58
2024,16-Sep 5pm,195860,16-09-2024 17:00,34.67,53.52
2024,16-Sep 6pm,196068,16-09-2024 18:00,31.88,52.3
2024,16-Sep 7pm,204500,16-09-2024 19:00,32.34,51.99
2024,16-Sep 8pm,200791,16-09-2024 20:00,32.14,48.4
2024,16-Sep 9pm,198563,16-09-2024 21:00,29.15,48.8
2024,16-Sep 10pm,198755,16-09-2024 22:00,29.37,54.58
2024,16-Sep 11pm,197181,16-09-2024 23:00,29.39,45.64
2024,17-Sep 12am,193206,17-09-2024 00:00,26.42,62.74
2024,17-Sep 1am,188248,17-09-2024 01:00,25.59,58.1
2024,17-Sep 2am,183704,17-09-2024 02:00,26.04,55.39
2024,17-Sep 3am,181291,17-09-2024 03:00,26.24,62.43
2024,17-Sep 4am,180418,17-09-2024 04:00,26.26,58.31
2024,17-Sep 5am,181974,17-09-2024 05:00,26.11,62.22
